domain,source_order,source_journal_name,impact_factor,jcr_value,cass_value,issn_l,print_issn,eissn,all_issns,crossref_publisher,resolution_status,pubmed_supported,pubmed_record_count,pubmed_checked_at,source_url,verification_status
medicine,1045,Journal of Gynecologic Oncology,3.7,"妇产科学-1区
肿瘤学-2区",2区,,2005-0380,2005-0399,"[""2005-0380"",""2005-0399""]",Asian Society of Gynecologic Oncology; Korean Society of Gynecologic Oncology and Colposcopy,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1046,Journal of Trauma and Acute Care Surgery,3.7,"危重病医学-1区
外科-1区",2区,,,,[],,ambiguous,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1047,Neurorehabilitation and Neural Repair,3.7,"临床神经病学-1区
康复医学-1区",2区,,0888-4390,1552-6844,"[""0888-4390"",""1545-9683"",""1552-6844""]",SAGE Publications,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1048,Nursing Outlook,3.7,护理-1区,2区,,0029-6554,,"[""0029-6554""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1049,Archives of Physical Medicine and Rehabilitation,3.7,"康复医学-1区
运动科学-1区",2区,,0003-9993,,"[""0003-9993""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1050,Journal of Ethnobiology and Ethnomedicine,3.7,"生物多样性保护-1区
植物科学-1区
药学-2区",2区,,1746-4269,1746-4269,"[""1746-4269""]",Springer (Biomed Central Ltd.),resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1051,ESC Heart Failure,3.7,心脏和心血管系统-1区,3区,,2055-5822,2055-5822,"[""2055-5822""]",Oxford University Press,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1052,Neurology-Genetics,3.7,"临床神经病学-1区
遗传学-2区",3区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1053,Canadian Association of Radiologists Journal-Journal de L Association Canadienne Des Radiologistes,3.7,核医学-1区,3区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1054,Circulation Journal,3.7,心脏和心血管系统-1区,3区,,1346-9843,1347-4820,"[""1346-9843"",""1347-4820""]",The Japanese Circulation Society,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1055,Nutrition Metabolism and Cardiovascular Diseases,3.7,"心脏和心血管系统-1区
内分泌学与代谢-2区
营养学-2区",3区,,0939-4753,,"[""0939-4753""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1056,Contact Lens & Anterior Eye,3.7,眼科学-1区,3区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1057,Current Problems in Pediatric and Adolescent Health Care,3.7,儿科-1区,3区,,1538-5442,,"[""1538-5442""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1058,Acta Dermato-Venereologica,3.7,皮肤病学-1区,3区,,0001-5555,1651-2057,"[""0001-5555"",""1651-2057""]","MJS Publishing, Medical Journals Sweden AB",resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1059,Australian and New Zealand Journal of Psychiatry,3.7,精神病学-1区,3区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1060,Cardiovascular Toxicology,3.7,"心脏和心血管系统-1区
毒理学-2区",4区,,1530-7905,1530-7905,"[""1530-7905"",""1559-0259""]",Springer-Verlag,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1061,Journal of Healthcare Informatics Research,3.7,"卫生保健与服务-1区
计算机：信息系统-2区
医学：信息-2区",4区,,2509-4971,2509-498X,"[""2509-4971"",""2509-498X""]",Springer-Verlag,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1062,Experimental and Molecular Pathology,3.7,病理学-1区,4区,,0014-4800,1096-0945,"[""0014-4800"",""1096-0945""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1063,Peritoneal Dialysis International,3.7,泌尿学与肾脏学-1区,4区,,0896-8608,1718-4304,"[""0896-8608"",""1718-4304""]",SAGE Publications,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1064,Health Policy and Technology,3.7,卫生政策与服务-1区,4区,,2211-8837,,"[""2211-8837""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1065,Neurospine,3.6,"临床神经病学-1区
外科-1区",1区,,2586-6583,2586-6591,"[""2586-6583"",""2586-6591""]",The Korean Spinal Neurosurgery Society (KAMJE),resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1066,Journal of Health and Social Behavior,3.6,"社会学-1区
心理学：社会-1区
公共卫生、环境卫生与职业卫生-1区
社会科学：生物医学-1区",1区,,0022-1465,2150-6000,"[""0022-1465"",""2150-6000""]",SAGE Publications,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1067,BMC Psychiatry,3.6,精神病学-1区,2区,,1471-244X,1471-244X,"[""1471-244X""]",Springer (Biomed Central Ltd.),resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1068,BMC Public Health,3.6,公共卫生、环境卫生与职业卫生-1区,2区,,1471-2458,1471-2458,"[""1471-2458""]",Springer (Biomed Central Ltd.),resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1069,Addictive Behaviors,3.6,"心理学：临床-1区
药物滥用-1区",2区,,0306-4603,,"[""0306-4603""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1070,Drug and Alcohol Dependence,3.6,"精神病学-1区
药物滥用-1区",2区,,0376-8716,1879-0046,"[""0376-8716"",""1879-0046""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1071,European Radiology Experimental,3.6,核医学-1区,2区,,,2509-9280,"[""2509-9280""]",Springer (Biomed Central Ltd.),resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1072,American Journal of Pathology,3.6,病理学-1区,2区,,0002-9440,1525-2191,"[""0002-9440"",""1525-2191""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1073,Journal of Endodontics,3.6,牙科与口腔外科-1区,2区,,0099-2399,,"[""0099-2399""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1074,Journal of Neurosurgery,3.6,"临床神经病学-1区
外科-1区",2区,,0022-3085,1933-0693,"[""0022-3085"",""1933-0693""]",Journal of Neurosurgery Publishing Group,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1075,Journal of Vascular Surgery,3.6,"外周血管病-1区
外科-1区",2区,,0741-5214,,"[""0741-5214""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1076,Maturitas,3.6,"妇产科学-1区
老年医学-2区",2区,,0378-5122,,"[""0378-5122""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1077,Neurocritical Care,3.6,"临床神经病学-1区
危重病医学-1区",2区,,1541-6933,1556-0961,"[""1541-6933"",""1556-0961""]",Springer-Verlag,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1078,Psychoneuroendocrinology,3.6,"精神病学-1区
内分泌学与代谢-2区
神经科学-2区",2区,,0306-4530,,"[""0306-4530""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1079,Archives of Disease in Childhood-Fetal and Neonatal Edition,3.6,儿科-1区,2区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1080,Neuroimage-Clinical,3.6,神经成像-1区,2区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1081,Clinical Neurophysiology,3.6,"临床神经病学-1区
神经科学-2区",3区,,1388-2457,,"[""1388-2457""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1082,European Journal of Clinical Investigation,3.6,"医学：内科-1区
医学：研究与实验-2区",3区,,0014-2972,1365-2362,"[""0014-2972"",""1365-2362""]",Wiley (Blackwell Publishing),resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1083,Clinical and Experimental Pediatrics,3.6,儿科-1区,3区,,,2713-4148,"[""2713-4148""]",Korean Pediatric Society,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1084,Expert Review of Molecular Diagnostics,3.6,病理学-1区,3区,,1473-7159,1744-8352,"[""1473-7159"",""1744-8352""]",Informa UK (Taylor & Francis),resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1085,One Health Outlook,3.6,"公共卫生、环境卫生与职业卫生-1区
传染病学-2区
微生物学-2区",3区,,,2524-4655,"[""2524-4655""]",Springer (Biomed Central Ltd.),resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1086,Anais Brasileiros de Dermatologia,3.6,皮肤病学-1区,3区,,,1806-4841,"[""0365-0596"",""1806-4841""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1087,Journal of Prosthodontics-Implant Esthetic and Reconstructive Dentistry,3.6,牙科与口腔外科-1区,3区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1088,Journal of Evidence-Based Integrative Medicine,3.6,全科医学与补充医学-1区,4区,,2515-690X,2515-690X,"[""2515-690X""]",SAGE Publications,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1089,Clinical Hypertension,3.6,外周血管病-1区,4区,,,2056-5909,"[""2056-5909""]",The Korean Society of Hypertension (XMLink),resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1090,Journal of Mammary Gland Biology and Neoplasia,3.6,"生理学-1区
内分泌学与代谢-2区
肿瘤学-2区",4区,,1083-3021,1573-7039,"[""1083-3021"",""1573-7039""]",Springer-Verlag,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1091,Obstetrical & Gynecological Survey,3.6,妇产科学-1区,4区,,0029-7828,1533-9866,"[""0029-7828"",""1533-9866""]",Ovid Technologies (Wolters Kluwer) - Lippincott Williams & Wilkins,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1092,Science and Medicine in Football,3.5,运动科学-1区,2区,,2473-3938,2473-4446,"[""2473-3938"",""2473-4446""]",Informa UK (Taylor & Francis),resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1093,European Journal of Ageing,3.5,老年医学-1区,2区,,1613-9372,1613-9380,"[""1613-9372"",""1613-9380""]",Springer-Verlag,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1094,Perspectives on Sexual and Reproductive Health,3.5,"人口学-1区
家庭研究-1区",2区,,1538-6341,1931-2393,"[""1538-6341"",""1931-2393""]",Wiley (Blackwell Publishing),resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1095,IEEE Transactions on Radiation and Plasma Medical Sciences,3.5,核医学-1区,2区,,2469-7311,2469-7303,"[""2469-7303"",""2469-7311""]",Institute of Electrical and Electronics Engineers,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1096,British Journal of Ophthalmology,3.5,眼科学-1区,2区,,0007-1161,1468-2079,"[""0007-1161"",""1468-2079""]",BMJ,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1097,Journal of Evidence Based Medicine,3.5,医学：内科-1区,2区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1098,Journal of Magnetic Resonance Imaging,3.5,核医学-1区,2区,,1053-1807,1522-2586,"[""1053-1807"",""1522-2586""]",Wiley (John Wiley & Sons),resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1099,Journal of Pain and Symptom Management,3.5,"卫生保健与服务-1区
医学：内科-1区
临床神经病学-2区",2区,,0885-3924,,"[""0885-3924""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1100,Journal of Pediatrics,3.5,儿科-1区,2区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1101,Annals of Surgical Oncology,3.5,"外科-1区
肿瘤学-2区",2区,,1068-9265,1534-4681,"[""1068-9265"",""1534-4681""]",Springer - Society of Surgical Oncology,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1102,Parasites & Vectors,3.5,"寄生虫学-1区
热带医学-1区",2区,,1756-3305,1756-3305,"[""1756-3305""]",Springer (Biomed Central Ltd.),resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1103,Psycho-Oncology,3.5,"心理学-1区
心理学：综合-1区
社会科学：生物医学-1区
肿瘤学-2区",2区,,1057-9249,1099-1611,"[""1057-9249"",""1099-1611""]",Wiley (John Wiley & Sons),resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1104,Regional Anesthesia and Pain Medicine,3.5,麻醉学-1区,2区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1105,Reproductive Biomedicine Online,3.5,"妇产科学-1区
生殖生物学-1区",2区,,1472-6483,,"[""1472-6483""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1106,Schizophrenia Research,3.5,精神病学-1区,2区,,0920-9964,1573-2509,"[""0920-9964"",""1573-2509""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1107,Social Psychiatry and Psychiatric Epidemiology,3.5,精神病学-1区,2区,,0933-7954,1433-9285,"[""0933-7954"",""1433-9285""]",Springer-Verlag,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1108,Spine,3.5,"骨科-1区
临床神经病学-2区",2区,,0362-2436,1528-1159,"[""0362-2436"",""1528-1159""]",Ovid Technologies (Wolters Kluwer) - Lippincott Williams & Wilkins,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1109,Cancer Imaging,3.5,"核医学-1区
肿瘤学-2区",2区,,1470-7330,1470-7330,"[""1470-7330""]",Springer (Biomed Central Ltd.),resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1110,Lgbt Health,3.5,公共卫生、环境卫生与职业卫生-1区,2区,,2325-8292,2325-8306,"[""2325-8292"",""2325-8306""]",SAGE Publications,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1111,Translational Lung Cancer Research,3.5,"呼吸系统-1区
肿瘤学-2区",3区,,2218-6751,2226-4477,"[""2218-6751"",""2226-4477""]",AME Publishing Company,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1112,International Journal of Bipolar Disorders,3.5,精神病学-1区,3区,,2194-7511,2194-7511,"[""2194-7511""]",Springer (Biomed Central Ltd.),resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1113,Practical Radiation Oncology,3.5,"核医学-1区
肿瘤学-2区",3区,,1879-8500,,"[""1879-8500""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1114,BJPsych Open,3.5,精神病学-1区,3区,,,2056-4724,"[""2056-4724""]",Royal College of Psychiatrists,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1115,Tropical Medicine and Health,3.5,热带医学-1区,3区,,1348-8945,1349-4147,"[""1348-8945"",""1349-4147""]",Springer (Biomed Central Ltd.),resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1116,Complementary Therapies in Medicine,3.5,全科医学与补充医学-1区,3区,,0965-2299,,"[""0965-2299""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1117,American Family Physician,3.5,"医学：内科-1区
初级卫生保健-1区",3区,,0002-838X,,"[""0002-838X""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1118,Brain Behavior & Immunity-Health,3.5,"精神病学-1区
免疫学-2区
神经科学-2区",3区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1119,Journal of Clinical Nursing,3.5,护理-1区,3区,,0962-1067,1365-2702,"[""0962-1067"",""1365-2702""]",Wiley (Blackwell Publishing),resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1120,Journal of Exercise Science & Fitness,3.5,运动科学-1区,3区,,1728-869X,,"[""1728-869X""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1121,American Journal of Physiology-Lung Cellular and Molecular Physiology,3.5,"生理学-1区
呼吸系统-1区",3区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1122,Journal of the American Dental Association,3.5,牙科与口腔外科-1区,3区,,,,[],,unresolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1123,Molecular Human Reproduction,3.5,"发育生物学-1区
妇产科学-1区
生殖生物学-1区",3区,,1360-9947,1460-2407,"[""1360-9947"",""1460-2407""]",Oxford University Press,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1124,Regulatory Toxicology and Pharmacology,3.5,"医学：法-1区
药学-2区
毒理学-2区",3区,,0273-2300,1096-0295,"[""0273-2300"",""1096-0295""]",Elsevier,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
medicine,1125,Seminars in Diagnostic Pathology,3.5,"医学实验技术-1区
病理学-1区",3区,,0740-2570,,"[""0740-2570""]",Elsevier - WB Saunders,resolved,unknown,0,,https://mp.weixin.qq.com/s/h_3PwOTE-7CNowwthUzEzg,pending_clarivate_verification
